epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2437.67,0.84868,0.49523,0.95204,0.97466,0.92894,0.97805,0.77876,0.82384,0.40336,0.95886,0.00771063,0.00771063,0.00771063
187,2450.45,0.84823,0.4942,0.94881,0.97315,0.93647,0.9759,0.77688,0.82231,0.39803,0.95581,0.00769825,0.00769825,0.00769825
188,2463.43,0.85407,0.4918,0.94072,0.97706,0.93544,0.97705,0.77835,0.82562,0.39081,0.95538,0.00768587,0.00768587,0.00768587
189,2476.73,0.82391,0.48077,0.94506,0.97076,0.93152,0.9784,0.77782,0.8304,0.39575,0.95431,0.0076735,0.0076735,0.0076735
190,2489.94,0.83076,0.49156,0.9395,0.97768,0.93023,0.97657,0.77947,0.82631,0.39279,0.95326,0.00766113,0.00766113,0.00766113
191,2503.23,0.81879,0.47582,0.93725,0.96289,0.93877,0.97635,0.77866,0.825,0.38917,0.9517,0.00764875,0.00764875,0.00764875
192,2516.08,0.84952,0.48589,0.96105,0.95906,0.94574,0.97653,0.77985,0.82343,0.39113,0.9506,0.00763637,0.00763637,0.00763637
193,2529.06,0.85127,0.50999,0.95938,0.97828,0.93109,0.97601,0.78189,0.82137,0.39357,0.95435,0.007624,0.007624,0.007624
194,2542.13,0.83367,0.47895,0.94758,0.9681,0.94089,0.97872,0.78372,0.81949,0.39813,0.95249,0.00761163,0.00761163,0.00761163
195,2554.73,0.8501,0.49554,0.95293,0.97634,0.93282,0.98001,0.78403,0.81727,0.40264,0.95156,0.00759925,0.00759925,0.00759925
196,2567.34,0.82621,0.47431,0.93377,0.97565,0.93172,0.97859,0.78768,0.81507,0.40182,0.94992,0.00758687,0.00758687,0.00758687
197,2580.48,0.82295,0.48337,0.94244,0.96391,0.93163,0.97777,0.79161,0.80767,0.39925,0.9474,0.0075745,0.0075745,0.0075745
198,2593.54,0.83459,0.48341,0.94414,0.96402,0.93468,0.97734,0.78884,0.80159,0.3975,0.94274,0.00756213,0.00756213,0.00756213
199,2606.59,0.83561,0.47629,0.95224,0.96543,0.93798,0.97905,0.79401,0.79996,0.3939,0.9435,0.00754975,0.00754975,0.00754975
200,2619.46,0.83239,0.48569,0.94335,0.96316,0.93282,0.97975,0.79205,0.80168,0.39198,0.94422,0.00753737,0.00753737,0.00753737
201,2632.47,0.85495,0.48779,0.95056,0.97297,0.9301,0.98168,0.79216,0.80347,0.38837,0.94641,0.007525,0.007525,0.007525
202,2645.33,0.81812,0.471,0.94013,0.97136,0.92894,0.97922,0.78958,0.80555,0.39144,0.94679,0.00751263,0.00751263,0.00751263
203,2658.31,0.81161,0.48219,0.92227,0.97606,0.93023,0.98068,0.7888,0.80584,0.39522,0.94766,0.00750025,0.00750025,0.00750025
204,2671.64,0.81033,0.47622,0.93535,0.97557,0.92878,0.98162,0.78956,0.80554,0.39261,0.94955,0.00748788,0.00748788,0.00748788
205,2684.58,0.80425,0.47632,0.93097,0.97822,0.92847,0.98117,0.79359,0.80052,0.38765,0.94766,0.0074755,0.0074755,0.0074755
206,2697.4,0.81375,0.4646,0.93635,0.97174,0.93798,0.98036,0.7934,0.80233,0.38848,0.94884,0.00746313,0.00746313,0.00746313
207,2710.18,0.83352,0.48508,0.94594,0.97514,0.94057,0.97959,0.79201,0.79702,0.38837,0.94799,0.00745075,0.00745075,0.00745075
208,2723.36,0.82873,0.48262,0.94574,0.97067,0.94703,0.98158,0.79098,0.79413,0.38921,0.94748,0.00743837,0.00743837,0.00743837
209,2736.05,0.78731,0.47673,0.92423,0.96837,0.94919,0.98193,0.79047,0.79047,0.38776,0.94588,0.007426,0.007426,0.007426
210,2748.78,0.81476,0.47649,0.93046,0.95814,0.94642,0.98167,0.79091,0.78748,0.38404,0.94472,0.00741363,0.00741363,0.00741363
211,2761.67,0.81688,0.47695,0.93045,0.9743,0.93072,0.98207,0.79392,0.78925,0.38443,0.9441,0.00740125,0.00740125,0.00740125
212,2774.69,0.82146,0.47639,0.94025,0.95735,0.94315,0.98101,0.78992,0.79459,0.38466,0.94675,0.00738888,0.00738888,0.00738888
213,2787.35,0.8053,0.47153,0.93251,0.95632,0.95349,0.98089,0.78599,0.80148,0.3864,0.94879,0.0073765,0.0073765,0.0073765
214,2800.15,0.80815,0.46413,0.93884,0.97039,0.93142,0.97875,0.78765,0.80589,0.3867,0.95098,0.00736413,0.00736413,0.00736413
215,2812.95,0.78775,0.46935,0.92424,0.96682,0.94113,0.97914,0.79028,0.80433,0.38549,0.95003,0.00735175,0.00735175,0.00735175
216,2825.76,0.80739,0.45814,0.93231,0.97192,0.93899,0.97761,0.79315,0.8025,0.38337,0.94922,0.00733937,0.00733937,0.00733937
217,2838.33,0.81412,0.48467,0.94363,0.97413,0.93798,0.97878,0.7958,0.7918,0.38187,0.9453,0.007327,0.007327,0.007327
218,2851.06,0.79975,0.4612,0.93342,0.96059,0.94467,0.97773,0.79467,0.79167,0.38213,0.94421,0.00731462,0.00731462,0.00731462
219,2863.8,0.79487,0.47167,0.92621,0.97937,0.93152,0.9791,0.7954,0.78706,0.37972,0.94352,0.00730225,0.00730225,0.00730225
220,2876.45,0.8166,0.46861,0.93898,0.97959,0.92995,0.97913,0.7964,0.78856,0.38191,0.94224,0.00728988,0.00728988,0.00728988
221,2889.11,0.81493,0.47834,0.93904,0.97928,0.92894,0.97752,0.79712,0.7893,0.38194,0.94184,0.0072775,0.0072775,0.0072775
222,2901.81,0.77769,0.46232,0.91043,0.97357,0.93152,0.97911,0.79879,0.78502,0.38295,0.93761,0.00726512,0.00726512,0.00726512
223,2914.94,0.79595,0.45422,0.92447,0.97956,0.92877,0.97935,0.80005,0.78421,0.38621,0.93566,0.00725275,0.00725275,0.00725275
224,2927.71,0.81316,0.47036,0.93501,0.97062,0.9389,0.97901,0.80153,0.77952,0.38739,0.93432,0.00724038,0.00724038,0.00724038
225,2940.63,0.77107,0.45783,0.93159,0.96203,0.94315,0.97845,0.80014,0.77749,0.38919,0.93443,0.007228,0.007228,0.007228
226,2953.59,0.80057,0.46862,0.93756,0.96182,0.94388,0.97901,0.79953,0.7757,0.38586,0.93312,0.00721562,0.00721562,0.00721562
227,2966.57,0.78493,0.46072,0.92325,0.9695,0.9446,0.97936,0.80039,0.77673,0.38692,0.93276,0.00720325,0.00720325,0.00720325
228,2979.46,0.82493,0.48368,0.94273,0.96694,0.94482,0.97699,0.79938,0.77733,0.38892,0.9337,0.00719088,0.00719088,0.00719088
229,2992.78,0.80385,0.47056,0.94245,0.96583,0.94934,0.97598,0.79655,0.78021,0.39053,0.93398,0.0071785,0.0071785,0.0071785
230,3006.01,0.79346,0.47036,0.92665,0.97951,0.93798,0.97703,0.79668,0.77957,0.39128,0.93297,0.00716612,0.00716612,0.00716612
231,3018.93,0.80831,0.48693,0.93851,0.97964,0.93243,0.97575,0.79868,0.77701,0.39075,0.93182,0.00715375,0.00715375,0.00715375
232,3031.77,0.77562,0.45901,0.91534,0.97739,0.93282,0.97602,0.8013,0.77432,0.38773,0.93123,0.00714138,0.00714138,0.00714138
233,3044.72,0.7849,0.47662,0.92271,0.95958,0.9508,0.977,0.80189,0.76995,0.38366,0.93049,0.007129,0.007129,0.007129
234,3058.01,0.77672,0.45219,0.91653,0.97574,0.93516,0.97746,0.79859,0.76718,0.38161,0.92965,0.00711662,0.00711662,0.00711662
235,3071.06,0.77541,0.46527,0.92379,0.97576,0.93629,0.97813,0.80121,0.76571,0.37956,0.92988,0.00710425,0.00710425,0.00710425
236,3084.18,0.7909,0.45883,0.9308,0.96768,0.94574,0.97733,0.80294,0.76474,0.37902,0.9294,0.00709188,0.00709188,0.00709188
237,3097.41,0.77908,0.46605,0.9265,0.98099,0.93411,0.97892,0.80477,0.75938,0.37696,0.92706,0.0070795,0.0070795,0.0070795
238,3110.16,0.81686,0.4663,0.93077,0.98206,0.93282,0.97899,0.8047,0.76057,0.37583,0.92761,0.00706712,0.00706712,0.00706712
239,3122.81,0.79925,0.46109,0.92535,0.98228,0.93102,0.98017,0.80619,0.7595,0.37269,0.92734,0.00705475,0.00705475,0.00705475
240,3135.49,0.76356,0.44337,0.91883,0.98135,0.93023,0.98003,0.80641,0.75929,0.37261,0.9277,0.00704238,0.00704238,0.00704238
241,3148.37,0.76983,0.4504,0.92358,0.98114,0.92894,0.98049,0.80827,0.75733,0.3721,0.92802,0.00703,0.00703,0.00703
242,3161.24,0.77923,0.44818,0.92651,0.98094,0.93107,0.98015,0.80681,0.75592,0.36985,0.9284,0.00701762,0.00701762,0.00701762
243,3173.99,0.79622,0.46502,0.92715,0.98198,0.93282,0.97913,0.80412,0.75673,0.37028,0.9298,0.00700525,0.00700525,0.00700525
244,3186.83,0.76801,0.43862,0.91389,0.9826,0.93023,0.98126,0.80456,0.75513,0.36791,0.92838,0.00699288,0.00699288,0.00699288
245,3199.76,0.76308,0.43552,0.92141,0.97325,0.94022,0.98071,0.80622,0.75517,0.36911,0.92877,0.0069805,0.0069805,0.0069805
246,3213.07,0.77099,0.4558,0.91771,0.97595,0.93411,0.98052,0.80604,0.75572,0.36732,0.92875,0.00696812,0.00696812,0.00696812
247,3226.09,0.78132,0.44277,0.92243,0.97451,0.93853,0.98047,0.80569,0.75592,0.36514,0.92968,0.00695575,0.00695575,0.00695575
248,3238.97,0.77953,0.45422,0.92473,0.97706,0.93566,0.97983,0.80497,0.75287,0.36519,0.92833,0.00694337,0.00694337,0.00694337
249,3252.08,0.76922,0.4535,0.92496,0.97926,0.93669,0.97956,0.80567,0.752,0.36407,0.92714,0.006931,0.006931,0.006931
250,3264.88,0.76609,0.4605,0.9225,0.97858,0.9354,0.9794,0.80579,0.75102,0.36342,0.92738,0.00691862,0.00691862,0.00691862
251,3277.69,0.78245,0.45791,0.93352,0.97714,0.93866,0.97954,0.8074,0.75043,0.3631,0.92669,0.00690625,0.00690625,0.00690625
252,3290.31,0.73873,0.4356,0.91193,0.97456,0.94022,0.97878,0.80673,0.74917,0.36272,0.92627,0.00689388,0.00689388,0.00689388
253,3302.95,0.76961,0.44071,0.91901,0.9771,0.93734,0.97931,0.80741,0.7469,0.36251,0.92522,0.0068815,0.0068815,0.0068815
254,3315.57,0.7641,0.44258,0.91342,0.97627,0.93928,0.97927,0.8079,0.74596,0.36044,0.9243,0.00686913,0.00686913,0.00686913
255,3328.21,0.76588,0.4448,0.91868,0.97475,0.94057,0.97862,0.80846,0.74457,0.3599,0.92451,0.00685675,0.00685675,0.00685675
256,3341.01,0.75553,0.44457,0.9191,0.97717,0.94029,0.97991,0.80833,0.74366,0.35926,0.92407,0.00684438,0.00684438,0.00684438
257,3353.77,0.74672,0.43601,0.9134,0.9776,0.93798,0.98002,0.80846,0.74334,0.36051,0.92489,0.006832,0.006832,0.006832
258,3366.36,0.7711,0.43893,0.9131,0.97961,0.93669,0.98028,0.80789,0.74172,0.35994,0.92502,0.00681962,0.00681962,0.00681962
259,3378.94,0.76394,0.45523,0.93377,0.98104,0.93585,0.97968,0.80916,0.74236,0.35831,0.92542,0.00680725,0.00680725,0.00680725
260,3391.72,0.75321,0.44407,0.91932,0.97971,0.93597,0.97956,0.80765,0.74129,0.35685,0.9245,0.00679488,0.00679488,0.00679488
261,3404.44,0.75538,0.44224,0.91467,0.96445,0.94961,0.97964,0.81022,0.74073,0.35529,0.92354,0.0067825,0.0067825,0.0067825
262,3417.27,0.7553,0.44636,0.908,0.96518,0.9522,0.97929,0.81207,0.74023,0.35525,0.92297,0.00677013,0.00677013,0.00677013
263,3430.02,0.78427,0.45747,0.93154,0.96903,0.94961,0.97934,0.81118,0.73967,0.35561,0.92285,0.00675775,0.00675775,0.00675775
264,3442.61,0.7713,0.45255,0.92609,0.96991,0.94832,0.97929,0.81152,0.73932,0.35492,0.92338,0.00674538,0.00674538,0.00674538
265,3455.13,0.74537,0.45074,0.91647,0.97597,0.94456,0.97844,0.81011,0.73997,0.35574,0.92422,0.006733,0.006733,0.006733
266,3467.85,0.76715,0.43039,0.91217,0.97733,0.94681,0.97803,0.81107,0.74292,0.35589,0.92555,0.00672063,0.00672063,0.00672063
267,3480.74,0.75635,0.44245,0.91274,0.97509,0.94961,0.97838,0.81293,0.74242,0.35459,0.92533,0.00670825,0.00670825,0.00670825
268,3493.36,0.75729,0.45414,0.92168,0.97492,0.94832,0.97867,0.81252,0.73997,0.35403,0.9248,0.00669588,0.00669588,0.00669588
269,3506.01,0.75366,0.45901,0.91963,0.97606,0.94822,0.97906,0.81312,0.73787,0.35292,0.92385,0.0066835,0.0066835,0.0066835
270,3518.7,0.7557,0.43578,0.91289,0.97726,0.94409,0.97942,0.8134,0.73685,0.35402,0.92285,0.00667113,0.00667113,0.00667113
271,3531.57,0.75547,0.44784,0.90938,0.97721,0.94187,0.97963,0.81591,0.73532,0.35464,0.92217,0.00665875,0.00665875,0.00665875
272,3544.32,0.75527,0.44042,0.91787,0.98116,0.94192,0.9795,0.81552,0.73511,0.3541,0.92252,0.00664638,0.00664638,0.00664638
273,3557,0.74399,0.4397,0.9162,0.97987,0.94348,0.98066,0.81488,0.73458,0.35518,0.92262,0.006634,0.006634,0.006634
274,3569.92,0.72677,0.4326,0.90534,0.97986,0.94308,0.98008,0.81457,0.73284,0.35407,0.92182,0.00662162,0.00662162,0.00662162
275,3582.52,0.73929,0.43032,0.91374,0.98076,0.94574,0.98024,0.81543,0.73061,0.35375,0.92042,0.00660925,0.00660925,0.00660925
276,3595.09,0.7344,0.43405,0.90922,0.9799,0.94498,0.98032,0.81733,0.72891,0.35377,0.91959,0.00659688,0.00659688,0.00659688
277,3607.7,0.72909,0.42744,0.91161,0.97792,0.94315,0.98022,0.81647,0.72882,0.35305,0.9196,0.0065845,0.0065845,0.0065845
278,3620.48,0.71977,0.42286,0.89342,0.97345,0.94756,0.98043,0.8148,0.72781,0.35311,0.91961,0.00657213,0.00657213,0.00657213
279,3633.09,0.74538,0.43506,0.91609,0.97477,0.94852,0.98073,0.81392,0.72866,0.35288,0.92006,0.00655975,0.00655975,0.00655975
280,3645.8,0.73034,0.42861,0.90152,0.97339,0.9509,0.97992,0.8146,0.72869,0.3532,0.91956,0.00654738,0.00654738,0.00654738
281,3658.77,0.72965,0.42099,0.90671,0.97225,0.95053,0.97986,0.81601,0.72677,0.35295,0.91874,0.006535,0.006535,0.006535
282,3671.73,0.73345,0.41926,0.9116,0.97064,0.94961,0.98013,0.81596,0.7253,0.3518,0.91852,0.00652262,0.00652262,0.00652262
283,3685.16,0.73034,0.4295,0.90665,0.97139,0.94703,0.98007,0.81706,0.72418,0.35191,0.91898,0.00651025,0.00651025,0.00651025
284,3698.23,0.72206,0.42655,0.90331,0.9777,0.94057,0.97999,0.81745,0.72424,0.35139,0.91908,0.00649788,0.00649788,0.00649788
285,3711.38,0.74629,0.42966,0.90474,0.9802,0.94057,0.98048,0.81721,0.72405,0.35167,0.91901,0.0064855,0.0064855,0.0064855
286,3724.28,0.73989,0.42721,0.91676,0.97908,0.94057,0.9803,0.8172,0.72522,0.35171,0.91909,0.00647313,0.00647313,0.00647313
287,3737.19,0.72916,0.43318,0.90541,0.98111,0.93957,0.98033,0.81654,0.72563,0.35065,0.91911,0.00646075,0.00646075,0.00646075
288,3750.04,0.74185,0.44251,0.91583,0.97217,0.94784,0.97992,0.81784,0.72443,0.35062,0.91868,0.00644837,0.00644837,0.00644837
289,3763.17,0.74678,0.4472,0.91544,0.97557,0.94574,0.97993,0.81791,0.7233,0.35005,0.91877,0.006436,0.006436,0.006436
290,3776.23,0.70603,0.40702,0.90573,0.97559,0.94703,0.97999,0.81964,0.72228,0.35032,0.9186,0.00642362,0.00642362,0.00642362
291,3788.86,0.71303,0.41492,0.89917,0.97603,0.94696,0.9801,0.81792,0.72188,0.3502,0.91809,0.00641125,0.00641125,0.00641125
292,3801.63,0.72703,0.42031,0.90531,0.97466,0.94411,0.97908,0.81959,0.72171,0.35005,0.91819,0.00639887,0.00639887,0.00639887
293,3814.31,0.72303,0.43356,0.90249,0.97474,0.94711,0.98055,0.82114,0.72154,0.35027,0.9185,0.0063865,0.0063865,0.0063865
294,3826.95,0.71507,0.43205,0.90214,0.97411,0.94703,0.98071,0.82267,0.72077,0.35004,0.91883,0.00637413,0.00637413,0.00637413
295,3839.78,0.69876,0.42148,0.89659,0.97364,0.94703,0.98045,0.82241,0.72001,0.34935,0.91857,0.00636175,0.00636175,0.00636175
296,3852.36,0.73576,0.4354,0.91255,0.97523,0.94574,0.98096,0.82242,0.72009,0.34921,0.91866,0.00634937,0.00634937,0.00634937
297,3865.6,0.72367,0.41919,0.90756,0.9722,0.94885,0.98064,0.82262,0.719,0.34818,0.91811,0.006337,0.006337,0.006337
298,3878.6,0.71778,0.42809,0.90592,0.97224,0.9504,0.98052,0.82479,0.71641,0.34805,0.91763,0.00632462,0.00632462,0.00632462
299,3892.23,0.73696,0.4348,0.91319,0.97152,0.9509,0.98049,0.82408,0.71477,0.34761,0.91697,0.00631225,0.00631225,0.00631225
300,3905.85,0.74083,0.42888,0.91333,0.9721,0.9509,0.97998,0.8231,0.71401,0.34759,0.91703,0.00629987,0.00629987,0.00629987
301,3919.41,0.7494,0.4355,0.92482,0.97293,0.9509,0.97897,0.82216,0.71244,0.34838,0.91677,0.0062875,0.0062875,0.0062875
302,3932.51,0.71137,0.42938,0.90214,0.9732,0.9509,0.97896,0.82259,0.71083,0.34765,0.91617,0.00627513,0.00627513,0.00627513
303,3945.63,0.70087,0.41528,0.8987,0.97474,0.94961,0.97981,0.82205,0.71116,0.34683,0.91625,0.00626275,0.00626275,0.00626275
304,3958.85,0.70127,0.40881,0.89558,0.97516,0.94832,0.97951,0.82249,0.71025,0.34675,0.9159,0.00625038,0.00625038,0.00625038
305,3971.71,0.72379,0.41138,0.90462,0.97679,0.94832,0.9794,0.82233,0.7096,0.34582,0.91581,0.006238,0.006238,0.006238
306,3984.56,0.73917,0.42607,0.90892,0.97639,0.94832,0.97964,0.82215,0.70879,0.34633,0.91548,0.00622563,0.00622563,0.00622563
307,3997.69,0.69844,0.41071,0.89795,0.97607,0.94838,0.9796,0.82274,0.70882,0.34612,0.91553,0.00621325,0.00621325,0.00621325
308,4010.53,0.70456,0.41715,0.90395,0.97946,0.94574,0.97934,0.82063,0.70881,0.34592,0.91511,0.00620088,0.00620088,0.00620088
309,4024.08,0.6999,0.41909,0.9013,0.9794,0.94444,0.97924,0.82193,0.70851,0.34566,0.91505,0.0061885,0.0061885,0.0061885
310,4037.23,0.72149,0.41854,0.89744,0.97857,0.94409,0.9792,0.82084,0.70893,0.34545,0.91509,0.00617613,0.00617613,0.00617613
311,4050.26,0.71022,0.41058,0.89726,0.9747,0.94577,0.97909,0.82058,0.70898,0.34567,0.91536,0.00616375,0.00616375,0.00616375
312,4063.2,0.70875,0.40945,0.89852,0.97472,0.94632,0.97918,0.82095,0.70824,0.34463,0.91496,0.00615138,0.00615138,0.00615138
313,4075.87,0.71339,0.42341,0.89974,0.97223,0.94993,0.97916,0.82055,0.70756,0.34485,0.91472,0.006139,0.006139,0.006139
314,4088.51,0.70727,0.41067,0.90285,0.96995,0.9509,0.97919,0.8212,0.70652,0.34471,0.91462,0.00612663,0.00612663,0.00612663
315,4101.35,0.7035,0.40699,0.89148,0.97018,0.9509,0.97909,0.82192,0.70617,0.3437,0.91444,0.00611425,0.00611425,0.00611425
316,4114.58,0.70897,0.41964,0.90464,0.9708,0.9522,0.97907,0.82223,0.70529,0.34437,0.91413,0.00610187,0.00610187,0.00610187
317,4127.4,0.70312,0.40572,0.89573,0.97095,0.95002,0.97949,0.8226,0.70407,0.34277,0.91377,0.0060895,0.0060895,0.0060895
318,4140.87,0.72166,0.43535,0.91365,0.97222,0.94938,0.97924,0.82215,0.70294,0.34114,0.91323,0.00607713,0.00607713,0.00607713
319,4154.68,0.68604,0.40471,0.89461,0.97224,0.95041,0.97965,0.82293,0.70237,0.34056,0.91312,0.00606475,0.00606475,0.00606475
320,4167.93,0.69497,0.40323,0.89189,0.97228,0.95167,0.97942,0.82309,0.70157,0.33952,0.9128,0.00605238,0.00605238,0.00605238
321,4181.3,0.69387,0.40988,0.89683,0.97225,0.95045,0.9794,0.82349,0.70157,0.33859,0.91315,0.00604,0.00604,0.00604
322,4194.83,0.70257,0.42136,0.89665,0.96935,0.9522,0.97934,0.82364,0.70064,0.33795,0.91312,0.00602762,0.00602762,0.00602762
323,4207.96,0.70316,0.41313,0.8952,0.96812,0.9522,0.98007,0.8245,0.70024,0.33674,0.91311,0.00601525,0.00601525,0.00601525
324,4220.65,0.69481,0.4113,0.89717,0.96889,0.9522,0.98019,0.82365,0.69958,0.33669,0.91274,0.00600287,0.00600287,0.00600287
325,4233.4,0.69925,0.41067,0.89208,0.9703,0.9522,0.98022,0.8261,0.69952,0.33607,0.91279,0.0059905,0.0059905,0.0059905
326,4246.37,0.70159,0.39838,0.9001,0.9696,0.9522,0.98017,0.82522,0.69873,0.33559,0.91231,0.00597812,0.00597812,0.00597812
327,4259.08,0.70273,0.40449,0.90218,0.97083,0.9522,0.97998,0.82628,0.69759,0.33542,0.91185,0.00596575,0.00596575,0.00596575
328,4271.95,0.71489,0.41078,0.90912,0.97122,0.9522,0.97981,0.82607,0.69647,0.33492,0.9111,0.00595338,0.00595338,0.00595338
329,4284.63,0.70785,0.40299,0.89396,0.97001,0.9522,0.97997,0.82591,0.69556,0.33398,0.91056,0.005941,0.005941,0.005941
330,4297.82,0.70163,0.41693,0.89053,0.97047,0.9522,0.98051,0.82704,0.69448,0.33314,0.91029,0.00592862,0.00592862,0.00592862
331,4310.66,0.71076,0.42503,0.89417,0.97179,0.9522,0.98073,0.82732,0.69491,0.33316,0.91089,0.00591625,0.00591625,0.00591625
332,4323.39,0.67711,0.40399,0.88451,0.97076,0.9522,0.98082,0.82765,0.69409,0.33325,0.91061,0.00590387,0.00590387,0.00590387
333,4336.33,0.68241,0.39761,0.89744,0.97102,0.9522,0.98084,0.82756,0.69412,0.33344,0.91038,0.0058915,0.0058915,0.0058915
334,4348.92,0.68417,0.39799,0.88406,0.97203,0.9522,0.98087,0.82694,0.69399,0.3329,0.91061,0.00587912,0.00587912,0.00587912
335,4361.67,0.67964,0.39055,0.89283,0.97059,0.9522,0.98037,0.8284,0.69341,0.33287,0.91051,0.00586675,0.00586675,0.00586675
336,4374.36,0.69655,0.41298,0.90081,0.97005,0.9522,0.98053,0.82889,0.69263,0.33183,0.91014,0.00585438,0.00585438,0.00585438
337,4387.31,0.69255,0.40363,0.8915,0.97104,0.95296,0.98031,0.82847,0.6918,0.33138,0.90993,0.005842,0.005842,0.005842
338,4400,0.66631,0.39354,0.89108,0.97233,0.9533,0.98027,0.82737,0.69185,0.33132,0.90996,0.00582962,0.00582962,0.00582962
339,4413.07,0.68744,0.40265,0.8973,0.9723,0.95349,0.98009,0.82823,0.69172,0.33118,0.90996,0.00581725,0.00581725,0.00581725
340,4425.96,0.68881,0.40753,0.89502,0.97228,0.9518,0.97992,0.82814,0.6911,0.33113,0.90986,0.00580487,0.00580487,0.00580487
341,4438.85,0.67629,0.39268,0.88621,0.97357,0.95175,0.98078,0.82761,0.69017,0.33132,0.90958,0.0057925,0.0057925,0.0057925
342,4451.82,0.70355,0.40754,0.89364,0.97357,0.95183,0.9808,0.82765,0.68986,0.33087,0.90956,0.00578013,0.00578013,0.00578013
343,4464.6,0.68591,0.39613,0.88629,0.97308,0.9509,0.98085,0.82857,0.68928,0.32978,0.9097,0.00576775,0.00576775,0.00576775
344,4477.27,0.69145,0.40916,0.88945,0.97226,0.95082,0.98075,0.82893,0.6887,0.32971,0.90936,0.00575538,0.00575538,0.00575538
345,4489.89,0.68411,0.4075,0.89685,0.97473,0.94832,0.9807,0.82946,0.68876,0.32959,0.9096,0.005743,0.005743,0.005743
346,4502.41,0.68221,0.41152,0.89367,0.97377,0.94832,0.98008,0.82972,0.6884,0.32976,0.90958,0.00573063,0.00573063,0.00573063
347,4515.14,0.68219,0.40296,0.88935,0.97349,0.94874,0.97982,0.83029,0.68773,0.32998,0.90966,0.00571825,0.00571825,0.00571825
348,4527.88,0.66568,0.39621,0.88756,0.97465,0.94832,0.97991,0.83066,0.68724,0.32969,0.90943,0.00570587,0.00570587,0.00570587
349,4540.98,0.66815,0.39209,0.88387,0.97442,0.94832,0.97987,0.83195,0.6861,0.32908,0.90915,0.0056935,0.0056935,0.0056935
350,4553.85,0.67649,0.39815,0.89267,0.9743,0.94832,0.9799,0.83186,0.68461,0.32985,0.90871,0.00568113,0.00568113,0.00568113
351,4566.72,0.68989,0.40356,0.89098,0.97534,0.94832,0.97981,0.83221,0.68362,0.32919,0.90859,0.00566875,0.00566875,0.00566875
352,4579.48,0.68174,0.4131,0.89203,0.9753,0.94832,0.97973,0.83299,0.68369,0.32877,0.90874,0.00565637,0.00565637,0.00565637
353,4592.4,0.67762,0.40121,0.8927,0.97477,0.94838,0.9798,0.83339,0.68313,0.32907,0.90878,0.005644,0.005644,0.005644
354,4605.38,0.68716,0.40199,0.88976,0.9748,0.94974,0.97983,0.83381,0.68295,0.32909,0.90882,0.00563163,0.00563163,0.00563163
355,4617.95,0.68604,0.40951,0.89862,0.97481,0.94994,0.97975,0.83468,0.6822,0.32896,0.90868,0.00561925,0.00561925,0.00561925
356,4630.76,0.69649,0.40963,0.89072,0.9748,0.94969,0.9796,0.8345,0.68169,0.32835,0.90867,0.00560687,0.00560687,0.00560687
357,4643.36,0.67358,0.39974,0.90241,0.97454,0.9509,0.97958,0.83347,0.68135,0.3281,0.90855,0.0055945,0.0055945,0.0055945
358,4655.96,0.70478,0.40847,0.90076,0.97484,0.95104,0.97958,0.83534,0.68056,0.3283,0.90809,0.00558213,0.00558213,0.00558213
359,4668.79,0.6706,0.38912,0.88662,0.9737,0.9522,0.97959,0.83554,0.68036,0.32801,0.90839,0.00556975,0.00556975,0.00556975
360,4681.52,0.67234,0.39603,0.89561,0.9723,0.95229,0.97966,0.83527,0.67997,0.32703,0.90812,0.00555737,0.00555737,0.00555737
361,4694.46,0.65974,0.38129,0.88481,0.9723,0.95223,0.97972,0.83541,0.67967,0.32717,0.90799,0.005545,0.005545,0.005545
362,4707.31,0.65858,0.406,0.88374,0.97304,0.9522,0.98003,0.83615,0.67903,0.32653,0.9079,0.00553263,0.00553263,0.00553263
363,4720.25,0.66324,0.39816,0.88302,0.97311,0.9522,0.97999,0.83594,0.67912,0.32658,0.90786,0.00552025,0.00552025,0.00552025
364,4733.52,0.679,0.3911,0.88579,0.97359,0.95274,0.97998,0.83543,0.67905,0.32633,0.90765,0.00550787,0.00550787,0.00550787
365,4746.95,0.66923,0.38998,0.89412,0.9736,0.95277,0.9801,0.8353,0.6784,0.32572,0.90765,0.0054955,0.0054955,0.0054955
366,4760.35,0.67243,0.39301,0.88989,0.97359,0.95254,0.9802,0.8355,0.67796,0.32594,0.90735,0.00548313,0.00548313,0.00548313
367,4773.79,0.66304,0.38775,0.88298,0.97359,0.95242,0.98026,0.8354,0.67711,0.32511,0.90702,0.00547075,0.00547075,0.00547075
368,4786.94,0.69086,0.40808,0.90263,0.97484,0.95127,0.98022,0.83607,0.67693,0.32521,0.90727,0.00545837,0.00545837,0.00545837
369,4800.14,0.67123,0.38906,0.88964,0.9761,0.94986,0.98018,0.83667,0.6766,0.32548,0.90721,0.005446,0.005446,0.005446
370,4813.88,0.67451,0.39076,0.89946,0.97612,0.95077,0.98002,0.83699,0.67615,0.32549,0.90702,0.00543363,0.00543363,0.00543363
371,4827.07,0.65322,0.38866,0.88655,0.9761,0.94983,0.98006,0.83626,0.67613,0.32584,0.9072,0.00542125,0.00542125,0.00542125
