epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2385.02,1.034,0.60621,1.03545,0.94558,0.92636,0.97186,0.72459,0.96469,0.47957,1.01101,0.00771063,0.00771063,0.00771063
187,2397.42,1.02319,0.60976,1.02103,0.9411,0.92892,0.96844,0.72152,0.97286,0.4785,1.015,0.00769825,0.00769825,0.00769825
188,2409.86,1.01308,0.60254,1.01152,0.94559,0.92052,0.96908,0.72277,0.97289,0.47618,1.01562,0.00768587,0.00768587,0.00768587
189,2422.52,0.99171,0.57998,1.01196,0.95742,0.90568,0.96852,0.72855,0.96436,0.47922,1.01549,0.0076735,0.0076735,0.0076735
190,2435.32,1.01378,0.60016,1.0158,0.95284,0.91214,0.97124,0.73017,0.95804,0.47633,1.00895,0.00766113,0.00766113,0.00766113
191,2447.89,0.98074,0.5727,1.00485,0.95894,0.92506,0.97297,0.73185,0.95435,0.4717,1.00681,0.00764875,0.00764875,0.00764875
192,2460.52,1.0305,0.59701,1.03117,0.95631,0.9332,0.9742,0.73203,0.95179,0.46688,1.00564,0.00763637,0.00763637,0.00763637
193,2473.21,1.02096,0.61645,1.02798,0.96737,0.91935,0.97458,0.73259,0.9466,0.46821,1.00216,0.007624,0.007624,0.007624
194,2485.95,1.00921,0.59118,1.01417,0.94831,0.92444,0.97166,0.73163,0.94125,0.47259,1.00094,0.00761163,0.00761163,0.00761163
195,2498.77,1.0242,0.60192,1.01905,0.94188,0.92123,0.97048,0.72867,0.94224,0.47331,1.00211,0.00759925,0.00759925,0.00759925
196,2511.24,1.02382,0.60841,1.01116,0.93478,0.94444,0.97436,0.73271,0.93596,0.47572,0.99727,0.00758687,0.00758687,0.00758687
197,2523.97,1.00733,0.59848,1.01588,0.94918,0.93023,0.97124,0.73424,0.9436,0.47945,1.00101,0.0075745,0.0075745,0.0075745
198,2536.41,1.0053,0.5997,1.0117,0.95479,0.9278,0.97453,0.73461,0.93939,0.47756,0.99771,0.00756213,0.00756213,0.00756213
199,2548.78,1.02422,0.59238,1.03523,0.95493,0.93064,0.97625,0.73496,0.93771,0.47271,0.99673,0.00754975,0.00754975,0.00754975
200,2561.09,1.01607,0.60984,1.01423,0.96479,0.92049,0.97657,0.74287,0.93607,0.46786,0.99624,0.00753737,0.00753737,0.00753737
201,2573.48,1.01998,0.59597,1.01824,0.97167,0.92248,0.97573,0.74241,0.93226,0.46282,0.99388,0.007525,0.007525,0.007525
202,2585.83,0.99914,0.58699,1.00768,0.97407,0.922,0.97554,0.74088,0.93236,0.46283,0.99204,0.00751263,0.00751263,0.00751263
203,2598.28,0.98477,0.61013,0.98394,0.96718,0.92506,0.97377,0.73995,0.9294,0.46454,0.98878,0.00750025,0.00750025,0.00750025
204,2610.75,0.9868,0.58429,1.0019,0.96606,0.91942,0.97645,0.74257,0.9293,0.46097,0.98567,0.00748788,0.00748788,0.00748788
205,2623.48,0.96819,0.58106,0.99113,0.95446,0.94186,0.97633,0.74559,0.92775,0.4594,0.98616,0.0074755,0.0074755,0.0074755
206,2636.06,0.9834,0.56699,1.00487,0.96004,0.9312,0.97607,0.74244,0.9357,0.463,0.98947,0.00746313,0.00746313,0.00746313
207,2648.65,1.00784,0.58848,1.01643,0.95714,0.93152,0.97701,0.74448,0.93536,0.45948,0.99064,0.00745075,0.00745075,0.00745075
208,2661.31,0.99865,0.58089,1.01049,0.95141,0.94315,0.97435,0.74343,0.93687,0.46491,0.98919,0.00743837,0.00743837,0.00743837
209,2673.58,0.96248,0.57381,0.99207,0.95585,0.93411,0.9761,0.74391,0.93287,0.46171,0.98674,0.007426,0.007426,0.007426
210,2685.86,1.00126,0.58829,0.99721,0.94299,0.94186,0.97538,0.74379,0.93328,0.45922,0.98617,0.00741363,0.00741363,0.00741363
211,2698.27,0.99468,0.57982,1.0006,0.95705,0.92135,0.97318,0.74618,0.92789,0.46007,0.98783,0.00740125,0.00740125,0.00740125
212,2710.94,1.01125,0.58697,1.01158,0.94747,0.93215,0.97246,0.74687,0.9254,0.45887,0.98906,0.00738888,0.00738888,0.00738888
213,2723.82,0.97933,0.57393,0.99827,0.93933,0.94022,0.97255,0.74637,0.92283,0.459,0.98914,0.0073765,0.0073765,0.0073765
214,2736.67,0.97943,0.57961,0.99657,0.93986,0.94186,0.97292,0.74759,0.92022,0.45794,0.98782,0.00736413,0.00736413,0.00736413
215,2749.07,0.98159,0.58802,0.99338,0.94498,0.93203,0.97291,0.74541,0.91807,0.45645,0.98775,0.00735175,0.00735175,0.00735175
216,2761.61,0.97314,0.5793,0.99613,0.94249,0.93165,0.97081,0.74561,0.91632,0.45495,0.98705,0.00733937,0.00733937,0.00733937
217,2774.43,0.99219,0.5942,1.01251,0.92584,0.94444,0.97061,0.74516,0.91107,0.45862,0.98617,0.007327,0.007327,0.007327
218,2787.16,0.97057,0.56075,0.99281,0.93829,0.94186,0.96997,0.74582,0.90922,0.45382,0.98667,0.00731462,0.00731462,0.00731462
219,2800.16,0.96533,0.57935,0.98725,0.95844,0.92636,0.96986,0.7456,0.9113,0.45061,0.98954,0.00730225,0.00730225,0.00730225
220,2813.1,1.00018,0.58214,1.00355,0.95597,0.93023,0.96946,0.74583,0.91114,0.45042,0.9893,0.00728988,0.00728988,0.00728988
221,2825.76,0.98011,0.58626,1.00704,0.95606,0.92762,0.97074,0.74685,0.915,0.44989,0.99241,0.0072775,0.0072775,0.0072775
222,2838.28,0.95333,0.57304,0.97537,0.96734,0.91853,0.97031,0.74648,0.91262,0.44945,0.98852,0.00726512,0.00726512,0.00726512
223,2851.25,0.98187,0.58209,0.9912,0.96986,0.91458,0.97047,0.74409,0.91654,0.45238,0.98934,0.00725275,0.00725275,0.00725275
224,2864.44,0.99439,0.56526,0.99815,0.96555,0.9199,0.97182,0.74495,0.91697,0.45308,0.98869,0.00724038,0.00724038,0.00724038
225,2877.5,0.94376,0.56217,0.99145,0.96218,0.92377,0.97057,0.7457,0.91773,0.451,0.98836,0.007228,0.007228,0.007228
226,2890.6,0.98138,0.57989,1.00708,0.95727,0.92506,0.97014,0.74509,0.92195,0.44962,0.99125,0.00721562,0.00721562,0.00721562
227,2903.79,0.93326,0.56266,0.97897,0.9557,0.93411,0.97037,0.74082,0.92412,0.44696,0.9922,0.00720325,0.00720325,0.00720325
228,2916.53,0.9922,0.58205,1.01134,0.95221,0.93798,0.96992,0.74057,0.92452,0.44689,0.9938,0.00719088,0.00719088,0.00719088
229,2929.18,0.97905,0.57199,1.00965,0.95541,0.94132,0.96982,0.73957,0.92239,0.44559,0.99347,0.0071785,0.0071785,0.0071785
230,2941.95,0.96146,0.56911,0.98766,0.95531,0.93895,0.97143,0.74293,0.91632,0.44089,0.99164,0.00716612,0.00716612,0.00716612
231,2954.58,1.0071,0.58948,1.00775,0.962,0.93152,0.97253,0.74197,0.91626,0.43826,0.99335,0.00715375,0.00715375,0.00715375
232,2967.19,0.95559,0.56161,0.97981,0.95767,0.93544,0.97148,0.74171,0.91154,0.43597,0.99196,0.00714138,0.00714138,0.00714138
233,2979.89,0.9702,0.5926,0.98168,0.9688,0.92506,0.97152,0.74609,0.90597,0.43259,0.98789,0.007129,0.007129,0.007129
234,2992.6,0.9484,0.56262,0.98439,0.97176,0.92377,0.97147,0.74744,0.90292,0.43343,0.98735,0.00711662,0.00711662,0.00711662
235,3005.27,0.9662,0.58172,0.99427,0.96793,0.93023,0.97226,0.75093,0.89804,0.43068,0.98514,0.00710425,0.00710425,0.00710425
236,3018.05,0.9792,0.56341,0.99523,0.97016,0.92402,0.97061,0.74937,0.89651,0.43072,0.98416,0.00709188,0.00709188,0.00709188
237,3030.52,0.96213,0.56343,0.99463,0.95636,0.93428,0.97046,0.74892,0.89702,0.42824,0.98313,0.0070795,0.0070795,0.0070795
238,3042.95,0.98338,0.58507,0.9935,0.95702,0.93669,0.9729,0.7475,0.89409,0.42823,0.98136,0.00706712,0.00706712,0.00706712
239,3055.33,0.97009,0.57985,0.98555,0.96153,0.93651,0.97341,0.74901,0.89412,0.42743,0.98212,0.00705475,0.00705475,0.00705475
240,3067.61,0.95574,0.55387,0.98186,0.96061,0.93411,0.97216,0.74874,0.89453,0.42971,0.98419,0.00704238,0.00704238,0.00704238
241,3080.03,0.93378,0.54773,0.98475,0.95822,0.93669,0.97125,0.74739,0.89543,0.43172,0.98539,0.00703,0.00703,0.00703
242,3092.45,0.97145,0.5476,0.99005,0.95751,0.9316,0.97191,0.74911,0.89725,0.43015,0.98603,0.00701762,0.00701762,0.00701762
243,3104.93,0.95747,0.56047,0.98274,0.95756,0.93292,0.97115,0.74952,0.89591,0.42757,0.98556,0.00700525,0.00700525,0.00700525
244,3117.61,0.96168,0.55643,0.98324,0.95502,0.94186,0.97131,0.75139,0.89393,0.42577,0.9853,0.00699288,0.00699288,0.00699288
245,3130.19,0.94366,0.54007,0.98463,0.95886,0.93798,0.97172,0.75177,0.89547,0.4241,0.9858,0.0069805,0.0069805,0.0069805
246,3142.46,0.95611,0.58122,0.98379,0.96157,0.93758,0.97276,0.75065,0.89418,0.42385,0.98425,0.00696812,0.00696812,0.00696812
247,3154.79,0.93461,0.53645,0.972,0.95931,0.9442,0.9731,0.75232,0.89456,0.42386,0.98385,0.00695575,0.00695575,0.00695575
248,3167.6,0.97163,0.5584,0.99094,0.95945,0.94186,0.97386,0.75374,0.89284,0.4236,0.98273,0.00694337,0.00694337,0.00694337
249,3179.87,0.94566,0.54958,0.98789,0.96168,0.94031,0.97442,0.75449,0.89229,0.42233,0.98303,0.006931,0.006931,0.006931
250,3192,0.94642,0.56474,0.98058,0.96034,0.94057,0.97369,0.755,0.89027,0.42226,0.98255,0.00691862,0.00691862,0.00691862
251,3204.54,0.94027,0.54961,0.98513,0.9625,0.94315,0.97566,0.75339,0.89136,0.42163,0.98227,0.00690625,0.00690625,0.00690625
252,3217.2,0.926,0.53078,0.98436,0.95969,0.94703,0.97538,0.75443,0.89001,0.42218,0.98042,0.00689388,0.00689388,0.00689388
253,3229.51,0.95285,0.56052,0.98296,0.96059,0.94444,0.97572,0.75492,0.88906,0.42331,0.97997,0.0068815,0.0068815,0.0068815
254,3241.73,0.95208,0.54356,0.97849,0.95905,0.94186,0.9762,0.75539,0.88738,0.42313,0.97765,0.00686913,0.00686913,0.00686913
255,3254.02,0.93896,0.54381,0.9771,0.96185,0.94186,0.97508,0.75592,0.88484,0.42362,0.97654,0.00685675,0.00685675,0.00685675
256,3266.8,0.94224,0.53839,0.98184,0.96231,0.94315,0.97498,0.75664,0.88054,0.42477,0.97555,0.00684438,0.00684438,0.00684438
257,3279.24,0.93532,0.54422,0.97586,0.96564,0.94399,0.97538,0.75729,0.87777,0.42356,0.97357,0.006832,0.006832,0.006832
258,3291.51,0.9516,0.55494,0.9759,0.963,0.94574,0.97555,0.75739,0.87542,0.42147,0.97267,0.00681962,0.00681962,0.00681962
259,3303.7,0.94045,0.56021,0.98701,0.96327,0.94444,0.97592,0.75821,0.87493,0.42044,0.97253,0.00680725,0.00680725,0.00680725
260,3316.03,0.93427,0.53627,0.98157,0.96745,0.94574,0.97602,0.75945,0.87594,0.41995,0.97289,0.00679488,0.00679488,0.00679488
261,3328.21,0.94428,0.53919,0.97592,0.96843,0.94574,0.97567,0.7575,0.87529,0.41926,0.97236,0.0067825,0.0067825,0.0067825
262,3340.45,0.92255,0.54348,0.96377,0.96578,0.94444,0.97593,0.75791,0.87395,0.41878,0.97197,0.00677013,0.00677013,0.00677013
263,3352.75,0.94819,0.54966,0.98376,0.96577,0.94769,0.97597,0.75931,0.87291,0.4186,0.97171,0.00675775,0.00675775,0.00675775
264,3365.02,0.94407,0.55713,0.97756,0.96192,0.94653,0.97589,0.7599,0.87317,0.41903,0.97138,0.00674538,0.00674538,0.00674538
265,3377.76,0.93508,0.54846,0.9792,0.96321,0.94703,0.97525,0.75871,0.8725,0.41911,0.97008,0.006733,0.006733,0.006733
266,3390.44,0.92824,0.53421,0.96703,0.96567,0.94489,0.97556,0.75945,0.87157,0.41767,0.96992,0.00672063,0.00672063,0.00672063
267,3403.37,0.93894,0.53915,0.97183,0.96578,0.94802,0.97495,0.76027,0.87014,0.41685,0.96967,0.00670825,0.00670825,0.00670825
268,3415.98,0.95977,0.5619,0.98809,0.96347,0.94961,0.97478,0.75905,0.86907,0.41502,0.97017,0.00669588,0.00669588,0.00669588
269,3428.33,0.92657,0.54835,0.97605,0.96429,0.94961,0.9739,0.76027,0.86722,0.41239,0.96978,0.0066835,0.0066835,0.0066835
270,3440.78,0.93316,0.55243,0.97559,0.96457,0.94981,0.97412,0.76256,0.86753,0.4122,0.97024,0.00667113,0.00667113,0.00667113
271,3453.25,0.91909,0.53043,0.96828,0.96209,0.95078,0.97436,0.76184,0.86613,0.4106,0.9704,0.00665875,0.00665875,0.00665875
272,3465.8,0.93028,0.53395,0.98,0.96317,0.9461,0.97449,0.76207,0.86595,0.41169,0.97049,0.00664638,0.00664638,0.00664638
273,3478.15,0.91439,0.53227,0.97566,0.95581,0.95018,0.97418,0.76303,0.86517,0.41024,0.97042,0.006634,0.006634,0.006634
274,3490.59,0.90844,0.5415,0.96928,0.95971,0.95391,0.9751,0.76173,0.86575,0.41128,0.96999,0.00662162,0.00662162,0.00662162
275,3502.99,0.91434,0.53173,0.96618,0.95847,0.95424,0.97592,0.76174,0.86402,0.41122,0.96895,0.00660925,0.00660925,0.00660925
276,3515.4,0.89572,0.538,0.95771,0.95847,0.95411,0.97589,0.7622,0.86117,0.40981,0.96662,0.00659688,0.00659688,0.00659688
277,3527.9,0.90608,0.52368,0.96564,0.95735,0.94961,0.97523,0.76173,0.85966,0.41097,0.96562,0.0065845,0.0065845,0.0065845
278,3540.46,0.91652,0.51866,0.96012,0.9602,0.94961,0.9757,0.76271,0.85864,0.41095,0.96493,0.00657213,0.00657213,0.00657213
279,3552.8,0.94508,0.54419,0.98599,0.96207,0.95037,0.97578,0.76237,0.85649,0.41059,0.96292,0.00655975,0.00655975,0.00655975
280,3565.16,0.91443,0.5376,0.96631,0.96326,0.94832,0.97515,0.76331,0.85586,0.4098,0.96275,0.00654738,0.00654738,0.00654738
281,3577.63,0.91297,0.52164,0.96574,0.96451,0.94812,0.97481,0.76308,0.85545,0.40826,0.9622,0.006535,0.006535,0.006535
282,3590.12,0.91627,0.5152,0.97355,0.96448,0.9471,0.97489,0.76419,0.85457,0.40949,0.96235,0.00652262,0.00652262,0.00652262
283,3602.45,0.92664,0.53737,0.97404,0.96076,0.94703,0.9754,0.76462,0.85348,0.40805,0.96209,0.00651025,0.00651025,0.00651025
284,3614.86,0.92351,0.53317,0.96538,0.96069,0.94728,0.97514,0.76469,0.85392,0.40818,0.96269,0.00649788,0.00649788,0.00649788
285,3627.33,0.91128,0.53005,0.96208,0.95836,0.94574,0.97683,0.76505,0.85224,0.40831,0.96208,0.0064855,0.0064855,0.0064855
286,3639.84,0.9173,0.52998,0.97261,0.95961,0.94574,0.97686,0.76551,0.85114,0.40838,0.96145,0.00647313,0.00647313,0.00647313
287,3652.39,0.91786,0.52436,0.96782,0.95941,0.94664,0.977,0.7663,0.84976,0.40794,0.9611,0.00646075,0.00646075,0.00646075
288,3664.84,0.938,0.5397,0.97451,0.96927,0.93737,0.97712,0.76571,0.84894,0.40782,0.96132,0.00644837,0.00644837,0.00644837
289,3677.23,0.93008,0.53247,0.97661,0.96059,0.94315,0.97693,0.7661,0.84939,0.40839,0.96192,0.006436,0.006436,0.006436
290,3689.49,0.89102,0.50739,0.96143,0.9618,0.94345,0.9761,0.76495,0.84873,0.40721,0.96206,0.00642362,0.00642362,0.00642362
291,3702.23,0.89565,0.51327,0.95822,0.96261,0.94315,0.97578,0.76412,0.84896,0.40701,0.96231,0.00641125,0.00641125,0.00641125
292,3714.66,0.90697,0.51296,0.96328,0.95991,0.94703,0.97593,0.76413,0.84845,0.40738,0.9618,0.00639887,0.00639887,0.00639887
293,3727.13,0.92461,0.52997,0.96344,0.95808,0.94703,0.97573,0.76479,0.84778,0.40726,0.96089,0.0063865,0.0063865,0.0063865
294,3739.6,0.9109,0.54373,0.96382,0.95929,0.94703,0.97534,0.76445,0.84783,0.40807,0.96152,0.00637413,0.00637413,0.00637413
295,3752.21,0.90555,0.53283,0.96128,0.96191,0.94619,0.97467,0.76426,0.8485,0.4089,0.96182,0.00636175,0.00636175,0.00636175
296,3764.52,0.90243,0.53283,0.96672,0.96203,0.94444,0.97451,0.76541,0.84815,0.40791,0.96142,0.00634937,0.00634937,0.00634937
297,3777.07,0.90667,0.53438,0.9741,0.96303,0.94444,0.97467,0.76603,0.84811,0.40665,0.96142,0.006337,0.006337,0.006337
298,3789.25,0.90433,0.5293,0.9698,0.96231,0.94444,0.975,0.76573,0.8475,0.40697,0.96138,0.00632462,0.00632462,0.00632462
299,3801.41,0.89378,0.52832,0.96682,0.96178,0.94444,0.97537,0.76452,0.84813,0.40806,0.96208,0.00631225,0.00631225,0.00631225
300,3813.74,0.91896,0.52563,0.9775,0.96207,0.94444,0.97543,0.76439,0.84776,0.40731,0.96203,0.00629987,0.00629987,0.00629987
301,3825.97,0.91297,0.54358,0.97679,0.9618,0.94342,0.97507,0.76578,0.8473,0.40647,0.96126,0.0062875,0.0062875,0.0062875
302,3838.32,0.89279,0.51557,0.95592,0.9618,0.94335,0.97486,0.76692,0.84603,0.40595,0.96027,0.00627513,0.00627513,0.00627513
303,3850.82,0.87814,0.50144,0.95448,0.96181,0.94365,0.97774,0.7665,0.84548,0.40537,0.95967,0.00626275,0.00626275,0.00626275
304,3863.05,0.89151,0.51054,0.95325,0.96305,0.94298,0.97754,0.76626,0.84471,0.40506,0.95959,0.00625038,0.00625038,0.00625038
305,3875.73,0.89664,0.51647,0.9568,0.96309,0.94387,0.97764,0.76608,0.84462,0.40431,0.95973,0.006238,0.006238,0.006238
306,3888.1,0.93396,0.53067,0.97361,0.96184,0.94431,0.97621,0.76554,0.84397,0.40394,0.95936,0.00622563,0.00622563,0.00622563
307,3900.62,0.88104,0.50592,0.95573,0.96243,0.94444,0.97493,0.76572,0.84451,0.4043,0.96028,0.00621325,0.00621325,0.00621325
308,3913.35,0.88981,0.52526,0.96322,0.96192,0.94315,0.97533,0.76606,0.84365,0.4053,0.96,0.00620088,0.00620088,0.00620088
309,3926.16,0.87887,0.513,0.95526,0.96202,0.94315,0.97633,0.76588,0.84292,0.40558,0.95982,0.0061885,0.0061885,0.0061885
310,3938.91,0.8883,0.50738,0.95629,0.95938,0.94587,0.97765,0.76694,0.84216,0.40449,0.95956,0.00617613,0.00617613,0.00617613
311,3951.22,0.88686,0.50453,0.95732,0.9613,0.94574,0.97669,0.76856,0.84132,0.40463,0.95928,0.00616375,0.00616375,0.00616375
312,3963.37,0.88725,0.50993,0.96239,0.96025,0.94574,0.97691,0.76764,0.84047,0.40409,0.95877,0.00615138,0.00615138,0.00615138
313,3975.59,0.88658,0.50756,0.95501,0.96162,0.94186,0.97721,0.76769,0.84087,0.40392,0.95906,0.006139,0.006139,0.006139
314,3987.78,0.88887,0.50697,0.95949,0.96332,0.94186,0.97711,0.76916,0.83995,0.40298,0.95867,0.00612663,0.00612663,0.00612663
315,4000.44,0.889,0.50164,0.95098,0.96488,0.94186,0.97684,0.76837,0.83918,0.40257,0.95838,0.00611425,0.00611425,0.00611425
316,4012.63,0.89082,0.51692,0.96591,0.96385,0.94186,0.97668,0.76919,0.83858,0.40259,0.9582,0.00610187,0.00610187,0.00610187
317,4025.51,0.87548,0.51027,0.95332,0.9643,0.94233,0.97662,0.77033,0.83765,0.40173,0.95814,0.0060895,0.0060895,0.0060895
318,4038.19,0.89844,0.53161,0.97302,0.96302,0.94186,0.9763,0.77097,0.83663,0.40234,0.95743,0.00607713,0.00607713,0.00607713
319,4050.52,0.8628,0.49877,0.95273,0.96181,0.94358,0.97548,0.77047,0.83593,0.40282,0.95674,0.00606475,0.00606475,0.00606475
320,4063.07,0.85893,0.49131,0.94579,0.96307,0.94343,0.9757,0.77007,0.83516,0.4023,0.95648,0.00605238,0.00605238,0.00605238
321,4075.77,0.87883,0.5024,0.95484,0.96178,0.94292,0.97669,0.76941,0.83396,0.40119,0.95558,0.00604,0.00604,0.00604
322,4088.33,0.89281,0.52896,0.95589,0.96092,0.94315,0.97696,0.77051,0.83306,0.40233,0.95497,0.00602762,0.00602762,0.00602762
323,4100.6,0.88464,0.51475,0.94634,0.96184,0.94441,0.97714,0.77098,0.83255,0.4028,0.9549,0.00601525,0.00601525,0.00601525
324,4113,0.88144,0.50502,0.95482,0.96059,0.94478,0.97735,0.77177,0.8315,0.40253,0.95466,0.00600287,0.00600287,0.00600287
325,4125.35,0.88881,0.51599,0.94888,0.96131,0.94444,0.97726,0.77252,0.83004,0.40206,0.95395,0.0059905,0.0059905,0.0059905
326,4137.93,0.89459,0.50469,0.96125,0.96127,0.94444,0.97726,0.77267,0.8286,0.40234,0.95365,0.00597812,0.00597812,0.00597812
327,4150.18,0.89008,0.50535,0.95402,0.96148,0.94444,0.97737,0.77212,0.82785,0.40171,0.95321,0.00596575,0.00596575,0.00596575
328,4162.41,0.90455,0.52265,0.97059,0.9618,0.94343,0.9776,0.77149,0.82821,0.40147,0.95312,0.00595338,0.00595338,0.00595338
329,4174.73,0.87841,0.50035,0.94527,0.96305,0.94289,0.97669,0.77215,0.82728,0.40116,0.95312,0.005941,0.005941,0.005941
330,4187.22,0.89071,0.51698,0.94837,0.96199,0.94315,0.97643,0.77219,0.82663,0.40186,0.95262,0.00592862,0.00592862,0.00592862
331,4199.61,0.89829,0.52931,0.95222,0.9624,0.94315,0.97658,0.77195,0.82617,0.40201,0.95252,0.00591625,0.00591625,0.00591625
332,4212.15,0.87221,0.50052,0.94956,0.96197,0.94315,0.97624,0.77218,0.82501,0.40157,0.9517,0.00590387,0.00590387,0.00590387
333,4224.56,0.87742,0.50619,0.95969,0.96163,0.94315,0.97678,0.77184,0.82521,0.40239,0.95161,0.0058915,0.0058915,0.0058915
334,4237.11,0.86258,0.49319,0.94065,0.96181,0.94364,0.97683,0.77315,0.8248,0.40238,0.95194,0.00587912,0.00587912,0.00587912
335,4249.68,0.84532,0.49274,0.94252,0.9618,0.94335,0.9774,0.77299,0.8241,0.40192,0.95191,0.00586675,0.00586675,0.00586675
336,4262.37,0.8695,0.4999,0.9509,0.96179,0.94311,0.97746,0.77265,0.8235,0.4018,0.9512,0.00585438,0.00585438,0.00585438
337,4275.24,0.88264,0.50471,0.95062,0.9618,0.94336,0.97765,0.77321,0.82342,0.40129,0.95149,0.005842,0.005842,0.005842
338,4287.84,0.83755,0.48511,0.94387,0.9618,0.94336,0.97799,0.77325,0.82228,0.40144,0.95083,0.00582962,0.00582962,0.00582962
339,4300.42,0.85598,0.49228,0.9508,0.95161,0.95478,0.97791,0.77334,0.82231,0.4006,0.95115,0.00581725,0.00581725,0.00581725
340,4312.89,0.87072,0.49586,0.95184,0.95342,0.95204,0.97799,0.7745,0.8216,0.40006,0.95095,0.00580487,0.00580487,0.00580487
341,4325.47,0.87911,0.50605,0.95527,0.95155,0.95478,0.9778,0.77475,0.82089,0.3997,0.95064,0.0057925,0.0057925,0.0057925
342,4337.9,0.88451,0.49699,0.95036,0.95062,0.95478,0.97762,0.77401,0.81993,0.3994,0.94986,0.00578013,0.00578013,0.00578013
343,4350.32,0.86814,0.50319,0.94623,0.96108,0.94315,0.97797,0.77355,0.81909,0.39881,0.94922,0.00576775,0.00576775,0.00576775
344,4362.64,0.86814,0.50843,0.95006,0.94992,0.95572,0.9779,0.77425,0.81945,0.39827,0.95012,0.00575538,0.00575538,0.00575538
345,4375.09,0.85425,0.48838,0.9523,0.96182,0.94393,0.97814,0.77422,0.81887,0.39826,0.94977,0.005743,0.005743,0.005743
346,4387.49,0.85326,0.51469,0.94761,0.95432,0.95607,0.97799,0.77441,0.81795,0.3984,0.94931,0.00573063,0.00573063,0.00573063
347,4400,0.85993,0.48819,0.94442,0.96185,0.94458,0.97797,0.77487,0.81811,0.39838,0.9495,0.00571825,0.00571825,0.00571825
348,4412.43,0.85373,0.49776,0.94351,0.96186,0.94703,0.97793,0.77478,0.81744,0.39776,0.94919,0.00570587,0.00570587,0.00570587
349,4425.35,0.83847,0.4985,0.93198,0.96176,0.94703,0.97766,0.77546,0.81735,0.39778,0.94923,0.0056935,0.0056935,0.0056935
350,4437.76,0.86253,0.49629,0.95161,0.96312,0.94476,0.97762,0.774,0.81679,0.39717,0.94889,0.00568113,0.00568113,0.00568113
351,4450.54,0.86679,0.49664,0.94696,0.96442,0.94546,0.97757,0.77491,0.81616,0.3978,0.94851,0.00566875,0.00566875,0.00566875
352,4463.46,0.87479,0.50757,0.95244,0.96319,0.9467,0.97753,0.77494,0.8162,0.3975,0.94907,0.00565637,0.00565637,0.00565637
353,4476.46,0.8567,0.50746,0.94612,0.96295,0.94703,0.97738,0.77582,0.81535,0.39727,0.94871,0.005644,0.005644,0.005644
354,4489.24,0.85173,0.49554,0.93888,0.96283,0.94703,0.97735,0.77672,0.81435,0.39747,0.94852,0.00563163,0.00563163,0.00563163
355,4501.79,0.85792,0.49605,0.94946,0.96263,0.94703,0.97746,0.77737,0.81343,0.39691,0.94829,0.00561925,0.00561925,0.00561925
356,4514.32,0.8948,0.51647,0.95325,0.96235,0.94703,0.97746,0.77779,0.81278,0.39629,0.94752,0.00560687,0.00560687,0.00560687
357,4526.79,0.84375,0.48857,0.9488,0.96173,0.94703,0.97699,0.77779,0.81225,0.39586,0.9474,0.0055945,0.0055945,0.0055945
358,4539.08,0.88136,0.50032,0.9493,0.96163,0.94703,0.97773,0.77896,0.81196,0.3961,0.94731,0.00558213,0.00558213,0.00558213
359,4551.53,0.84547,0.48833,0.93542,0.96197,0.94762,0.97721,0.78009,0.81059,0.39617,0.94655,0.00556975,0.00556975,0.00556975
360,4563.92,0.8435,0.48975,0.94692,0.96197,0.94772,0.97732,0.78076,0.81103,0.39582,0.94656,0.00555737,0.00555737,0.00555737
361,4576.28,0.83871,0.47494,0.9396,0.96198,0.94791,0.97722,0.78039,0.81115,0.39594,0.94719,0.005545,0.005545,0.005545
362,4588.51,0.84844,0.4967,0.93497,0.96109,0.94832,0.97718,0.78047,0.81073,0.39575,0.94682,0.00553263,0.00553263,0.00553263
363,4600.82,0.82484,0.4886,0.9297,0.96102,0.94832,0.97699,0.7802,0.8099,0.3963,0.94595,0.00552025,0.00552025,0.00552025
364,4613,0.85023,0.487,0.93769,0.96126,0.94832,0.97705,0.78103,0.80957,0.39599,0.94577,0.00550787,0.00550787,0.00550787
365,4625.29,0.8503,0.48961,0.95228,0.96141,0.94832,0.97692,0.78096,0.80912,0.39601,0.94548,0.0054955,0.0054955,0.0054955
366,4637.55,0.85024,0.48096,0.9439,0.96236,0.94832,0.97678,0.78109,0.80913,0.39578,0.94553,0.00548313,0.00548313,0.00548313
367,4649.91,0.86017,0.47879,0.94177,0.96325,0.9483,0.97632,0.78075,0.80949,0.39553,0.94573,0.00547075,0.00547075,0.00547075
368,4662.26,0.85994,0.48778,0.94965,0.96323,0.94753,0.97638,0.78124,0.80906,0.39515,0.9456,0.00545837,0.00545837,0.00545837
369,4674.71,0.83869,0.47744,0.94105,0.96321,0.94708,0.97642,0.78148,0.8086,0.39454,0.94527,0.005446,0.005446,0.005446
370,4686.98,0.86199,0.48771,0.95435,0.96323,0.94756,0.97651,0.78122,0.8086,0.39465,0.9453,0.00543363,0.00543363,0.00543363
371,4699.28,0.83695,0.4897,0.9427,0.96325,0.9483,0.97657,0.78174,0.80815,0.39521,0.94514,0.00542125,0.00542125,0.00542125
