epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,1288.57,1.16753,0.71883,1.09489,0.90588,0.8829,0.94606,0.63805,1.16163,0.63654,1.11595,0.00878725,0.00878725,0.00878725
100,1301,1.15781,0.71321,1.10529,0.94471,0.8385,0.94271,0.64822,1.12541,0.64627,1.09931,0.00877487,0.00877487,0.00877487
101,1313.61,1.1682,0.74091,1.10196,0.9286,0.84884,0.94366,0.6419,1.154,0.64189,1.11133,0.0087625,0.0087625,0.0087625
102,1326.24,1.17271,0.73341,1.09592,0.91861,0.87493,0.94834,0.66199,1.12824,0.61926,1.08679,0.00875013,0.00875013,0.00875013
103,1339.06,1.16901,0.73694,1.0868,0.92648,0.85659,0.94437,0.65395,1.12348,0.6242,1.09329,0.00873775,0.00873775,0.00873775
104,1351.77,1.14976,0.7165,1.08761,0.91,0.9014,0.95111,0.65074,1.14839,0.62329,1.10109,0.00872538,0.00872538,0.00872538
105,1364.49,1.15394,0.70033,1.10511,0.90113,0.90956,0.95382,0.66375,1.11345,0.6033,1.0872,0.008713,0.008713,0.008713
106,1377.79,1.17551,0.74895,1.09745,0.89729,0.89163,0.94677,0.65372,1.11953,0.62845,1.09474,0.00870063,0.00870063,0.00870063
107,1390.94,1.1619,0.71678,1.09843,0.89153,0.88137,0.94499,0.65336,1.11591,0.62778,1.09557,0.00868825,0.00868825,0.00868825
108,1404.05,1.16846,0.71424,1.07783,0.92903,0.86434,0.95484,0.65627,1.12175,0.60885,1.08215,0.00867587,0.00867587,0.00867587
109,1416.8,1.11334,0.72283,1.07738,0.9226,0.86242,0.94857,0.66211,1.11451,0.60974,1.08768,0.0086635,0.0086635,0.0086635
110,1429.37,1.15012,0.70877,1.0982,0.91254,0.88969,0.95311,0.66166,1.12573,0.59876,1.0944,0.00865113,0.00865113,0.00865113
111,1442.02,1.16439,0.72559,1.08199,0.92878,0.85928,0.95191,0.65749,1.1308,0.6096,1.1003,0.00863875,0.00863875,0.00863875
112,1455.05,1.1418,0.71599,1.07385,0.90541,0.89147,0.95333,0.66035,1.12331,0.59351,1.08723,0.00862638,0.00862638,0.00862638
113,1468.63,1.14641,0.68124,1.08761,0.90667,0.89147,0.95554,0.66105,1.11091,0.59771,1.08016,0.008614,0.008614,0.008614
114,1481.85,1.10631,0.67204,1.06023,0.92131,0.89249,0.95788,0.67243,1.09901,0.58112,1.0766,0.00860162,0.00860162,0.00860162
115,1495,1.13508,0.67696,1.07638,0.92707,0.88684,0.9608,0.66757,1.10144,0.58858,1.07566,0.00858925,0.00858925,0.00858925
116,1507.9,1.14013,0.69521,1.07673,0.92458,0.88372,0.95161,0.6636,1.10055,0.58967,1.07563,0.00857687,0.00857687,0.00857687
117,1520.93,1.12792,0.72993,1.08459,0.94032,0.87597,0.9558,0.6731,1.0816,0.58362,1.0723,0.0085645,0.0085645,0.0085645
118,1533.88,1.09632,0.69797,1.05643,0.92492,0.88889,0.95615,0.67539,1.08233,0.58361,1.07997,0.00855213,0.00855213,0.00855213
119,1546.83,1.14383,0.69925,1.08365,0.91846,0.89276,0.95547,0.67757,1.07942,0.5789,1.08147,0.00853975,0.00853975,0.00853975
120,1559.98,1.13285,0.68048,1.08312,0.92209,0.90212,0.95746,0.67799,1.06902,0.57307,1.06373,0.00852738,0.00852738,0.00852738
121,1573.18,1.10713,0.69197,1.0628,0.91417,0.89664,0.94903,0.66894,1.08859,0.59788,1.07977,0.008515,0.008515,0.008515
122,1586.46,1.10232,0.67138,1.05453,0.91575,0.89876,0.96171,0.68129,1.07584,0.5662,1.06843,0.00850262,0.00850262,0.00850262
123,1599.49,1.12073,0.69159,1.08919,0.88216,0.91344,0.95322,0.67488,1.07731,0.57557,1.07577,0.00849025,0.00849025,0.00849025
124,1612.06,1.12732,0.72762,1.07234,0.93215,0.88243,0.95841,0.67944,1.081,0.57591,1.06552,0.00847787,0.00847787,0.00847787
125,1624.74,1.10568,0.6766,1.06752,0.93164,0.88243,0.95783,0.6875,1.0516,0.57206,1.06139,0.0084655,0.0084655,0.0084655
126,1637.52,1.14325,0.69556,1.0771,0.93185,0.88889,0.95474,0.68094,1.06956,0.56675,1.06687,0.00845313,0.00845313,0.00845313
127,1650.19,1.11618,0.68903,1.06767,0.94528,0.87597,0.95583,0.67468,1.0777,0.5802,1.07455,0.00844075,0.00844075,0.00844075
128,1663.27,1.13801,0.67847,1.07679,0.9296,0.89535,0.95813,0.67947,1.07492,0.57932,1.06167,0.00842838,0.00842838,0.00842838
129,1676.31,1.12874,0.66409,1.07623,0.94105,0.88688,0.96332,0.68303,1.07271,0.55982,1.06694,0.008416,0.008416,0.008416
130,1689.18,1.10134,0.6872,1.06321,0.9535,0.90052,0.96349,0.67964,1.08539,0.56799,1.07352,0.00840362,0.00840362,0.00840362
131,1701.89,1.11127,0.70663,1.07042,0.92128,0.90439,0.95829,0.68527,1.05692,0.56374,1.0653,0.00839125,0.00839125,0.00839125
132,1714.62,1.10929,0.67043,1.06763,0.95305,0.9031,0.96717,0.6846,1.0791,0.55115,1.06752,0.00837887,0.00837887,0.00837887
133,1727.91,1.10308,0.69332,1.07302,0.9349,0.91602,0.96137,0.68804,1.07954,0.55428,1.08432,0.0083665,0.0083665,0.0083665
134,1740.64,1.12493,0.66418,1.06947,0.93822,0.90254,0.95995,0.68362,1.08001,0.55385,1.07465,0.00835413,0.00835413,0.00835413
135,1753.06,1.1042,0.66683,1.06732,0.94596,0.90464,0.96646,0.6909,1.06087,0.55206,1.06688,0.00834175,0.00834175,0.00834175
136,1765.54,1.09227,0.64331,1.05774,0.92927,0.9031,0.96197,0.68969,1.057,0.55001,1.05974,0.00832937,0.00832937,0.00832937
137,1777.99,1.11191,0.68768,1.05946,0.9125,0.91214,0.95684,0.68913,1.05024,0.54561,1.05552,0.008317,0.008317,0.008317
138,1790.41,1.07573,0.66955,1.04807,0.91177,0.91731,0.95814,0.67991,1.07327,0.54921,1.06883,0.00830462,0.00830462,0.00830462
139,1802.83,1.06445,0.63489,1.03834,0.94781,0.88889,0.96222,0.68705,1.05978,0.53663,1.05645,0.00829225,0.00829225,0.00829225
140,1815.37,1.08345,0.65382,1.05859,0.93403,0.89276,0.95877,0.68908,1.05058,0.54122,1.0563,0.00827988,0.00827988,0.00827988
141,1827.66,1.05283,0.63946,1.04272,0.92136,0.90826,0.959,0.6899,1.05772,0.54249,1.05601,0.0082675,0.0082675,0.0082675
142,1840.14,1.07693,0.65027,1.05092,0.93333,0.90436,0.95767,0.69009,1.05045,0.54447,1.05711,0.00825513,0.00825513,0.00825513
143,1852.47,1.10159,0.66715,1.0571,0.93663,0.90827,0.9629,0.70165,1.02431,0.53962,1.03751,0.00824275,0.00824275,0.00824275
144,1865.14,1.09921,0.6578,1.05228,0.94487,0.90181,0.96478,0.69954,1.03604,0.53567,1.04489,0.00823038,0.00823038,0.00823038
145,1877.65,1.12168,0.6618,1.06183,0.92042,0.9199,0.96522,0.69935,1.03275,0.53191,1.04073,0.008218,0.008218,0.008218
146,1890.03,1.09945,0.65663,1.07051,0.92595,0.91473,0.96617,0.69675,1.03831,0.53541,1.04202,0.00820562,0.00820562,0.00820562
147,1902.5,1.0863,0.67428,1.04542,0.93401,0.8961,0.96389,0.69578,1.03618,0.53794,1.04165,0.00819325,0.00819325,0.00819325
148,1915.03,1.07077,0.63809,1.04677,0.92767,0.91473,0.96407,0.70556,1.01736,0.52377,1.02935,0.00818088,0.00818088,0.00818088
149,1927.6,1.06197,0.66277,1.04163,0.90575,0.91878,0.96196,0.70329,1.0258,0.53773,1.03704,0.0081685,0.0081685,0.0081685
150,1940.03,1.06046,0.64562,1.04334,0.93508,0.9186,0.96866,0.70516,1.02451,0.52113,1.03664,0.00815613,0.00815613,0.00815613
151,1952.53,1.04514,0.61926,1.03135,0.94602,0.90564,0.96636,0.69987,1.02918,0.52857,1.04118,0.00814375,0.00814375,0.00814375
152,1965.65,1.11144,0.65587,1.05254,0.9451,0.89664,0.96447,0.7015,1.0131,0.5214,1.02443,0.00813138,0.00813138,0.00813138
153,1978.48,1.03381,0.62061,1.02336,0.9242,0.92939,0.9681,0.70345,1.02789,0.52179,1.03689,0.008119,0.008119,0.008119
154,1991.04,1.05965,0.63481,1.04072,0.92877,0.92649,0.96878,0.70417,1.02431,0.51429,1.03236,0.00810662,0.00810662,0.00810662
155,2003.33,1.0756,0.6592,1.04047,0.93718,0.9252,0.96891,0.7027,1.02045,0.51464,1.02818,0.00809425,0.00809425,0.00809425
156,2015.84,1.08737,0.64807,1.05482,0.91644,0.93152,0.97056,0.70692,1.00316,0.51521,1.02278,0.00808188,0.00808188,0.00808188
157,2028.2,1.02988,0.6085,1.02321,0.93611,0.90871,0.97047,0.71379,1.00248,0.51453,1.02513,0.0080695,0.0080695,0.0080695
158,2040.63,1.04177,0.62457,1.01981,0.94216,0.90956,0.97269,0.70869,1.01542,0.50763,1.03176,0.00805713,0.00805713,0.00805713
159,2053.1,1.04946,0.62679,1.03214,0.93281,0.91483,0.97255,0.71013,1.01207,0.50719,1.03025,0.00804475,0.00804475,0.00804475
160,2065.77,1.07936,0.63925,1.04391,0.94474,0.91085,0.97271,0.71395,0.99876,0.50845,1.02155,0.00803238,0.00803238,0.00803238
161,2078.17,1.06297,0.65278,1.04094,0.93798,0.91839,0.97201,0.71177,0.99945,0.50449,1.0251,0.00802,0.00802,0.00802
162,2090.62,1.07106,0.63646,1.05134,0.93829,0.92335,0.97235,0.70987,1.01068,0.50901,1.02729,0.00800762,0.00800762,0.00800762
163,2103.09,1.02809,0.61347,1.02125,0.93773,0.91214,0.97077,0.70879,0.99959,0.50894,1.02445,0.00799525,0.00799525,0.00799525
164,2115.43,1.06837,0.62216,1.04703,0.9534,0.91214,0.97093,0.70986,1.00623,0.51342,1.02663,0.00798288,0.00798288,0.00798288
165,2127.77,1.04481,0.61738,1.03417,0.93433,0.91916,0.97191,0.71201,1.00244,0.49882,1.02122,0.0079705,0.0079705,0.0079705
166,2140.46,1.04282,0.6552,1.03176,0.93742,0.90967,0.96873,0.71196,0.99493,0.50634,1.02317,0.00795812,0.00795812,0.00795812
167,2153.09,1.05139,0.63011,1.03629,0.93725,0.90827,0.96635,0.71139,0.97229,0.50432,1.01999,0.00794575,0.00794575,0.00794575
168,2165.42,1.0682,0.63493,1.03528,0.93356,0.92506,0.96841,0.71751,0.96988,0.49575,1.01867,0.00793338,0.00793338,0.00793338
